matrix,method,variant,repeat,k,sweeps,threads,finite,objective,masked_residual_norm,relative_masked_residual,checksum,t_factor,t_objective,factor_status,factor_path,factor_source,rhs_id,nrhs,restart,maxiter,tol,iterations,converged,solver_status,true_rel_residual,least_squares_rel_residual,nan_solution,nan_residual,breakdown,stagnated,solver_factor_path,solver_source,outcome
ML_Geer,ats_ilu,async,3,3,4,16,1,1.8002282857630653e-22,1.8974869094478967e-11,1.2173467422763467e-14,9220039.090551006,19.44267521,7.086538376,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t16/Janna__ML_Geer_k3_t16/factors/ML_Geer_mtx_k3_ats_ilu_async_t16_s4_r3_000014.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,41,1,converged,8.935246272293313e-09,8.935246271605387e-09,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t16/Janna__ML_Geer_k3_t16/factors/ML_Geer_mtx_k3_ats_ilu_async_t16_s4_r3_000014.bin,unimodular_direct,converged
ML_Geer,ats_ilu,async,3,3,4,32,1,1.297992041888819e-11,5.095080061959417e-06,3.2687862478419767e-09,9220039.075613488,9.818885134,3.52653678,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t32/Janna__ML_Geer_k3_t32/factors/ML_Geer_mtx_k3_ats_ilu_async_t32_s4_r3_000014.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,41,1,converged,8.935241884505148e-09,8.935241885052953e-09,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t32/Janna__ML_Geer_k3_t32/factors/ML_Geer_mtx_k3_ats_ilu_async_t32_s4_r3_000014.bin,unimodular_direct,converged
ML_Geer,ats_ilu,async,3,3,4,64,1,6.640691595496798e-06,0.0036443632078860633,2.3380681345953154e-06,9220010.403656503,11.62779174,1.79197468,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k3_t64/factors/ML_Geer_mtx_k3_ats_ilu_async_t64_s4_r3_000024.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,41,1,converged,8.931294863610676e-09,8.931294863464745e-09,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k3_t64/factors/ML_Geer_mtx_k3_ats_ilu_async_t64_s4_r3_000024.bin,unimodular_direct,converged
ML_Geer,ats_ilu,async,3,3,4,128,1,0.007833821471274574,0.12517045554981873,8.030403031194254e-05,9218200.58006441,14.8550813,1.097499453,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t128/Janna__ML_Geer_k3_t128/factors/ML_Geer_mtx_k3_ats_ilu_async_t128_s4_r3_000014.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,41,1,converged,9.092425949885122e-09,9.092425949861254e-09,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t128/Janna__ML_Geer_k3_t128/factors/ML_Geer_mtx_k3_ats_ilu_async_t128_s4_r3_000014.bin,unimodular_direct,converged
ML_Geer,ats_ilu,async,3,3,5,2,1,2.9828971568768667e-27,7.723855458094572e-14,4.9552965203120745e-17,9220039.090551037,201.6451828,60.30735577,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t2/Janna__ML_Geer_k3_t2/factors/ML_Geer_mtx_k3_ats_ilu_async_t2_s5_r3_000015.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,41,1,converged,8.93524627251495e-09,8.935246271648862e-09,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t2/Janna__ML_Geer_k3_t2/factors/ML_Geer_mtx_k3_ats_ilu_async_t2_s5_r3_000015.bin,unimodular_direct,converged
ML_Geer,ats_ilu,async,3,3,5,4,1,2.9828971568882037e-27,7.723855458109251e-14,4.955296520321519e-17,9220039.090551037,100.9387346,29.03807782,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t4/Janna__ML_Geer_k3_t4/factors/ML_Geer_mtx_k3_ats_ilu_async_t4_s5_r3_000015.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,41,1,converged,8.93524627251495e-09,8.935246271648862e-09,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t4/Janna__ML_Geer_k3_t4/factors/ML_Geer_mtx_k3_ats_ilu_async_t4_s5_r3_000015.bin,unimodular_direct,converged
ML_Geer,ats_ilu,async,3,3,5,8,1,2.9913191453928856e-27,7.734751638408158e-14,4.962287045275344e-17,9220039.090551037,47.61582151,13.68003253,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t8/Janna__ML_Geer_k3_t8/factors/ML_Geer_mtx_k3_ats_ilu_async_t8_s5_r3_000015.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,41,1,converged,8.935246272114143e-09,8.935246271641245e-09,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t8/Janna__ML_Geer_k3_t8/factors/ML_Geer_mtx_k3_ats_ilu_async_t8_s5_r3_000015.bin,unimodular_direct,converged
ML_Geer,ats_ilu,async,3,3,5,16,1,3.026831453697696e-27,7.78052884282e-14,4.9916557488926177e-17,9220039.090551037,24.23443019,6.854244874,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t16/Janna__ML_Geer_k3_t16/factors/ML_Geer_mtx_k3_ats_ilu_async_t16_s5_r3_000015.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,41,1,converged,8.93524627199663e-09,8.935246271649507e-09,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t16/Janna__ML_Geer_k3_t16/factors/ML_Geer_mtx_k3_ats_ilu_async_t16_s5_r3_000015.bin,unimodular_direct,converged
ML_Geer,ats_ilu,async,3,3,5,32,1,4.036517039784867e-15,8.985006443831709e-08,5.764397250525987e-11,9220039.090371313,12.29941027,3.493573631,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t32/Janna__ML_Geer_k3_t32/factors/ML_Geer_mtx_k3_ats_ilu_async_t32_s5_r3_000015.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,41,1,converged,8.9352461928668e-09,8.935246193121395e-09,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t32/Janna__ML_Geer_k3_t32/factors/ML_Geer_mtx_k3_ats_ilu_async_t32_s5_r3_000015.bin,unimodular_direct,converged
ML_Geer,ats_ilu,async,3,3,5,64,1,8.717982426051978e-08,0.0004175639454275711,2.678912334663829e-07,9220036.433266455,14.7102767,1.784622557,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k3_t64/factors/ML_Geer_mtx_k3_ats_ilu_async_t64_s5_r3_000025.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,41,1,converged,8.934867956681805e-09,8.934867956054236e-09,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k3_t64/factors/ML_Geer_mtx_k3_ats_ilu_async_t64_s5_r3_000025.bin,unimodular_direct,converged
ML_Geer,ats_ilu,async,3,3,5,128,1,0.0007123503430789884,0.037745207459464,2.4215716645282645e-05,9219521.338257411,15.63180291,0.968120502,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t128/Janna__ML_Geer_k3_t128/factors/ML_Geer_mtx_k3_ats_ilu_async_t128_s5_r3_000015.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,41,1,converged,8.954762798707562e-09,8.954762799056814e-09,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t128/Janna__ML_Geer_k3_t128/factors/ML_Geer_mtx_k3_ats_ilu_async_t128_s5_r3_000015.bin,unimodular_direct,converged
ML_Geer,ats_ilu,sync_folded,1,0,1,0,1,2886.1697843552856,75.97591439864723,0.048742909067852745,8234596.934581582,0.319595136,0.2843380839,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k0_t64/factors/ML_Geer_mtx_k0_ats_ilu_sync_folded_t64_s1_r1_000001.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,220,1,converged,9.964590565282391e-09,9.964590565277916e-09,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k0_t64/factors/ML_Geer_mtx_k0_ats_ilu_sync_folded_t64_s1_r1_000001.bin,unimodular_direct,converged
ML_Geer,ats_ilu,sync_folded,1,0,2,0,1,418.4859384135388,28.93046623936569,0.01856055430668293,8510551.431544585,0.4905189059,0.1282915641,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k0_t64/factors/ML_Geer_mtx_k0_ats_ilu_sync_folded_t64_s2_r1_000002.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,167,1,converged,9.92224175640599e-09,9.922241756434593e-09,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k0_t64/factors/ML_Geer_mtx_k0_ats_ilu_sync_folded_t64_s2_r1_000002.bin,unimodular_direct,converged
ML_Geer,ats_ilu,sync_folded,1,0,3,0,1,107.14954850470068,14.638958194127117,0.009391731758047004,8597786.818853846,0.9724178709,0.133635337,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k0_t64/factors/ML_Geer_mtx_k0_ats_ilu_sync_folded_t64_s3_r1_000003.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,162,1,converged,9.814914164939632e-09,9.814914165085452e-09,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k0_t64/factors/ML_Geer_mtx_k0_ats_ilu_sync_folded_t64_s3_r1_000003.bin,unimodular_direct,converged
ML_Geer,ats_ilu,sync_folded,1,0,4,0,1,35.75182647417526,8.455983263249196,0.005424998521467997,8636463.746674277,1.158378996,0.200031584,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k0_t64/factors/ML_Geer_mtx_k0_ats_ilu_sync_folded_t64_s4_r1_000004.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,219,1,converged,9.88907791232205e-09,9.889077911593537e-09,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k0_t64/factors/ML_Geer_mtx_k0_ats_ilu_sync_folded_t64_s4_r1_000004.bin,unimodular_direct,converged
ML_Geer,ats_ilu,sync_folded,1,0,5,0,1,14.084880128126017,5.307519218641797,0.003405078157963496,8656160.716740027,1.894347929,0.173126616,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k0_t64/factors/ML_Geer_mtx_k0_ats_ilu_sync_folded_t64_s5_r1_000005.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,308,1,converged,9.960558370001334e-09,9.960558369035072e-09,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k0_t64/factors/ML_Geer_mtx_k0_ats_ilu_sync_folded_t64_s5_r1_000005.bin,unimodular_direct,converged
ML_Geer,ats_ilu,sync_folded,1,1,1,0,1,2959.322116477412,76.9327253706433,0.04935675821428642,8501844.261600034,0.5884347691,0.446149035,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k1_t64/factors/ML_Geer_mtx_k1_ats_ilu_sync_folded_t64_s1_r1_000001.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,154,1,converged,9.985910996246766e-09,9.985910996117212e-09,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k1_t64/factors/ML_Geer_mtx_k1_ats_ilu_sync_folded_t64_s1_r1_000001.bin,unimodular_direct,converged
ML_Geer,ats_ilu,sync_folded,1,1,2,0,1,411.29552009603566,28.680847968497574,0.018400409861237255,8798753.514124209,1.243030434,0.6656520719,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k1_t64/factors/ML_Geer_mtx_k1_ats_ilu_sync_folded_t64_s2_r1_000002.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,100,1,converged,9.704088507102031e-09,9.7040885073582e-09,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k1_t64/factors/ML_Geer_mtx_k1_ats_ilu_sync_folded_t64_s2_r1_000002.bin,unimodular_direct,converged
ML_Geer,ats_ilu,sync_folded,1,1,3,0,1,93.15670745127696,13.649667208490978,0.008757044818953485,8901777.489337021,1.951790724,0.7315980371,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k1_t64/factors/ML_Geer_mtx_k1_ats_ilu_sync_folded_t64_s3_r1_000003.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,92,1,converged,9.686669260017042e-09,9.68666926045173e-09,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k1_t64/factors/ML_Geer_mtx_k1_ats_ilu_sync_folded_t64_s3_r1_000003.bin,unimodular_direct,converged
ML_Geer,ats_ilu,sync_folded,1,1,4,0,1,26.965276176000703,7.343742394174882,0.004711432176502701,8949058.135320185,2.754123694,0.8771391331,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k1_t64/factors/ML_Geer_mtx_k1_ats_ilu_sync_folded_t64_s4_r1_000004.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,86,1,converged,9.961300991475851e-09,9.961300990805438e-09,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k1_t64/factors/ML_Geer_mtx_k1_ats_ilu_sync_folded_t64_s4_r1_000004.bin,unimodular_direct,converged
ML_Geer,ats_ilu,sync_folded,1,1,5,0,1,9.244736379167103,4.29993869239251,0.002758657428996492,8971682.021496722,3.323628507,0.715739046,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k1_t64/factors/ML_Geer_mtx_k1_ats_ilu_sync_folded_t64_s5_r1_000005.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,84,1,converged,9.538591316231968e-09,9.538591315844978e-09,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k1_t64/factors/ML_Geer_mtx_k1_ats_ilu_sync_folded_t64_s5_r1_000005.bin,unimodular_direct,converged
ML_Geer,ats_ilu,sync_folded,1,2,1,0,1,2973.2356972397247,77.11336715822652,0.04947265028739559,8541847.898257477,1.621967843,1.480931373,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k2_t64/factors/ML_Geer_mtx_k2_ats_ilu_sync_folded_t64_s1_r1_000001.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,154,1,converged,9.867249032688995e-09,9.867249033004002e-09,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k2_t64/factors/ML_Geer_mtx_k2_ats_ilu_sync_folded_t64_s1_r1_000001.bin,unimodular_direct,converged
ML_Geer,ats_ilu,sync_folded,1,2,2,0,1,413.4954541308454,28.75744961330352,0.018449554212269785,8899914.952641603,2.812077643,1.644865695,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k2_t64/factors/ML_Geer_mtx_k2_ats_ilu_sync_folded_t64_s2_r1_000002.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,90,1,converged,9.829847616315657e-09,9.82984761626564e-09,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k2_t64/factors/ML_Geer_mtx_k2_ats_ilu_sync_folded_t64_s2_r1_000002.bin,unimodular_direct,converged
ML_Geer,ats_ilu,sync_folded,1,2,3,0,1,95.0611736936119,13.788486044059509,0.008846105068278268,9017329.909543209,4.206830565,1.523576305,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k2_t64/factors/ML_Geer_mtx_k2_ats_ilu_sync_folded_t64_s3_r1_000003.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,73,1,converged,9.873755507535378e-09,9.873755507354907e-09,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k2_t64/factors/ML_Geer_mtx_k2_ats_ilu_sync_folded_t64_s3_r1_000003.bin,unimodular_direct,converged
ML_Geer,ats_ilu,sync_folded,1,2,4,0,1,28.283779513840805,7.521140806266135,0.0048252434381082536,9069982.330922259,5.431741158,1.389273921,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k2_t64/factors/ML_Geer_mtx_k2_ats_ilu_sync_folded_t64_s4_r1_000004.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,70,1,converged,9.521934658481421e-09,9.52193465922288e-09,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k2_t64/factors/ML_Geer_mtx_k2_ats_ilu_sync_folded_t64_s4_r1_000004.bin,unimodular_direct,converged
ML_Geer,ats_ilu,sync_folded,1,2,5,0,1,9.965361223762695,4.464383770188825,0.0028641583833071455,9098220.87885842,6.833977191,1.233689294,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k2_t64/factors/ML_Geer_mtx_k2_ats_ilu_sync_folded_t64_s5_r1_000005.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,65,1,converged,9.934697968066098e-09,9.934697968134888e-09,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k2_t64/factors/ML_Geer_mtx_k2_ats_ilu_sync_folded_t64_s5_r1_000005.bin,unimodular_direct,converged
ML_Geer,ats_ilu,sync_folded,1,3,1,0,1,2974.504786318712,77.12982284847686,0.04948320755702334,8548571.853256952,1.97204385,1.771840544,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k3_t64/factors/ML_Geer_mtx_k3_ats_ilu_sync_folded_t64_s1_r1_000001.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,154,1,converged,9.973707801917762e-09,9.97370780192372e-09,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k3_t64/factors/ML_Geer_mtx_k3_ats_ilu_sync_folded_t64_s1_r1_000001.bin,unimodular_direct,converged
ML_Geer,ats_ilu,sync_folded,1,3,2,0,1,414.6647375776972,28.798081101965707,0.018475621643939785,8933553.973892856,3.924620947,1.769012151,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k3_t64/factors/ML_Geer_mtx_k3_ats_ilu_sync_folded_t64_s2_r1_000002.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,85,1,converged,9.625958283410988e-09,9.62595828359076e-09,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k3_t64/factors/ML_Geer_mtx_k3_ats_ilu_sync_folded_t64_s2_r1_000002.bin,unimodular_direct,converged
ML_Geer,ats_ilu,sync_folded,1,3,3,0,1,95.31148013645638,13.80662740400105,0.008857743791747369,9071092.022723528,5.877230525,1.736012349,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k3_t64/factors/ML_Geer_mtx_k3_ats_ilu_sync_folded_t64_s3_r1_000003.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,70,1,converged,9.931121792199565e-09,9.931121792564598e-09,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k3_t64/factors/ML_Geer_mtx_k3_ats_ilu_sync_folded_t64_s3_r1_000003.bin,unimodular_direct,converged
ML_Geer,ats_ilu,sync_folded,1,3,4,0,1,28.527917213690188,7.553531255471203,0.00484602377004326,9129724.260377966,7.82846684,1.783979893,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k3_t64/factors/ML_Geer_mtx_k3_ats_ilu_sync_folded_t64_s4_r1_000004.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,57,1,converged,9.871319804631029e-09,9.871319804255155e-09,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k3_t64/factors/ML_Geer_mtx_k3_ats_ilu_sync_folded_t64_s4_r1_000004.bin,unimodular_direct,converged
ML_Geer,ats_ilu,sync_folded,1,3,5,0,1,10.184169901961946,4.513129712729725,0.002895431702799305,9159591.761244532,9.760983091,1.720611019,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k3_t64/factors/ML_Geer_mtx_k3_ats_ilu_sync_folded_t64_s5_r1_000005.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,49,1,converged,9.509334361135698e-09,9.509334361192757e-09,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t64/Janna__ML_Geer_k3_t64/factors/ML_Geer_mtx_k3_ats_ilu_sync_folded_t64_s5_r1_000005.bin,unimodular_direct,converged
ML_Geer,parilu,async,1,0,1,2,1,194.60467441382048,19.72838941291561,0.012656893948828386,8675132.051778762,3.004854229,3.716024616,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t2/Janna__ML_Geer_k0_t2/factors/ML_Geer_mtx_k0_parilu_async_t2_s1_r1_000001.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,1562,1,converged,9.999905222836946e-09,9.999905222538357e-09,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t2/Janna__ML_Geer_k0_t2/factors/ML_Geer_mtx_k0_parilu_async_t2_s1_r1_000001.bin,unimodular_direct,converged
ML_Geer,parilu,async,1,0,1,4,1,209.21923305416564,20.45576852890967,0.013123549393377936,8673936.401309446,1.542241194,1.860081661,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t4/Janna__ML_Geer_k0_t4/factors/ML_Geer_mtx_k0_parilu_async_t4_s1_r1_000001.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,1233,1,converged,9.998527166748248e-09,9.998527166233628e-09,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t4/Janna__ML_Geer_k0_t4/factors/ML_Geer_mtx_k0_parilu_async_t4_s1_r1_000001.bin,unimodular_direct,converged
ML_Geer,parilu,async,1,0,1,8,1,228.060826655154,21.357004783215928,0.01370174416918278,8673234.145653851,0.8172595119,0.9521051629,ok,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t8/Janna__ML_Geer_k0_t8/factors/ML_Geer_mtx_k0_parilu_async_t8_s1_r1_000001.bin,unimodular_direct,1,1.0,50.0,2000.0,1e-08,1272,1,converged,9.984375100218016e-09,9.984375101005669e-09,0.0,0.0,0.0,0.0,/p/mnt/homes/mtunnell/ats_ilu_gmres/direct_unsymmetric_physical64_2026-07-18/thread_phases/factors/t8/Janna__ML_Geer_k0_t8/factors/ML_Geer_mtx_k0_parilu_async_t8_s1_r1_000001.bin,unimodular_direct,converged
