matrix_id,matrix,k,method,variant,repeat,sweeps,threads,task_dir,factor_recorded,solver_recorded,factor_status,factor_finite,failure_origin_sweep,failure_origin_status,objective,masked_residual_norm,relative_masked_residual,t_factor,t_objective,n,nnz,L_nnz,U_nnz,S_nnz,solver_status,iterations,converged,true_rel_residual,nan_solution,nan_residual,breakdown,stagnated,outcome
Janna/Hook_1498,Hook_1498,3,ats_ic,async,2,3,32,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t32/Janna__Hook_1498_k3_t32,1,1,ok,1,,,1.5834103319577473,1.7795563109706571,0.0012943153029719497,4.729806994,4.76162885,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,155.0,1,9.481768182219156e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,ats_ic,async,2,3,64,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t64/Janna__Hook_1498_k3_t64,1,1,ok,1,,,1.7559831208328756,1.874024077130748,0.001363024044934652,2.415058374,2.450943067,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,167.0,1,9.520046638827014e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,ats_ic,async,2,3,128,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t128/Janna__Hook_1498_k3_t128,1,1,ok,1,,,1.984568647327196,1.9922693830540064,0.0014490267794463768,2.783881437,1.30439272,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,144.0,1,9.792171094823576e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,ats_ic,async,3,1,2,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t2/Janna__Hook_1498_k3_t2,1,1,ok,1,,,32.73810345644627,8.091736952774264,0.005885320347006541,24.95830885,78.37316109,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,174.0,1,9.616194990271619e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,ats_ic,async,3,1,4,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t4/Janna__Hook_1498_k3_t4,1,1,ok,1,,,145.0812813761206,17.034158703975997,0.012389364780361027,12.41288423,38.4846234,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,206.0,1,9.932826330320439e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,ats_ic,async,3,1,8,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t8/Janna__Hook_1498_k3_t8,1,1,ok,1,,,322.1466858459213,25.38293465483932,0.018461635945746274,6.21019383,19.08596055,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,256.0,1,9.834008127780813e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,ats_ic,async,3,1,16,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t16/Janna__Hook_1498_k3_t16,1,1,ok,1,,,555.5477301713287,33.33309857097983,0.024243986722937136,3.095538866,9.359805631,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,285.0,1,9.615224755036925e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,ats_ic,async,3,1,32,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t32/Janna__Hook_1498_k3_t32,1,1,ok,1,,,608.568106066695,34.88747930323127,0.02537452626023361,1.590604378,4.694727773,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,326.0,1,9.674251575743167e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,ats_ic,async,3,1,64,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t64/Janna__Hook_1498_k3_t64,1,1,ok,1,,,643.7972168744321,35.8830661140999,0.02609864116280809,0.823189809,2.541731833,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,347.0,1,9.420240378725613e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,ats_ic,async,3,1,128,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t128/Janna__Hook_1498_k3_t128,1,1,ok,1,,,606.996680813205,34.84240751765598,0.025341744436223487,3.489204509,4.167501195,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,317.0,1,9.962202180861858e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,ats_ic,async,3,2,2,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t2/Janna__Hook_1498_k3_t2,1,1,ok,1,,,0.0023784393767737576,0.0689701294296851,5.016368036148692e-05,50.22378174,78.52921818,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,150.0,1,9.748989049624605e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,ats_ic,async,3,2,4,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t4/Janna__Hook_1498_k3_t4,1,1,ok,1,,,0.10214096476359336,0.45197558510077374,0.0003287330177523562,24.80995168,38.64150488,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,150.0,1,9.750427440183874e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,ats_ic,async,3,2,8,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t8/Janna__Hook_1498_k3_t8,1,1,ok,1,,,1.1315685034485388,1.504372629004223,0.001094167407397322,12.38234339,18.91953292,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,150.0,1,9.468415712283385e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,ats_ic,async,3,2,16,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t16/Janna__Hook_1498_k3_t16,1,1,ok,1,,,12.244082067710352,4.948551721000873,0.0035992040153795487,6.122409178,9.353337751,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,162.0,1,9.55932339583424e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,ats_ic,async,3,2,32,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t32/Janna__Hook_1498_k3_t32,1,1,ok,1,,,19.05363491913184,6.173108604120268,0.004489854512590592,3.128326168,4.774754244,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,177.0,1,8.871361469725947e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,ats_ic,async,3,2,64,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t64/Janna__Hook_1498_k3_t64,1,1,ok,1,,,21.20711264076675,6.512620461959496,0.004736789880936457,1.616306465,2.458611109,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,184.0,1,9.828140463964838e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,ats_ic,async,3,2,128,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t128/Janna__Hook_1498_k3_t128,1,1,ok,1,,,22.278720722160728,6.675136061858324,0.004854991494801653,8.131669483,1.319363733,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,183.0,1,9.571085887097328e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,ats_ic,async,3,3,2,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t2/Janna__Hook_1498_k3_t2,1,1,ok,1,,,0.00011744211227251354,0.015325933072574313,1.1146930044229572e-05,75.34334701,77.94015671,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,150.0,1,9.421269122262872e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,ats_ic,async,3,3,4,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t4/Janna__Hook_1498_k3_t4,1,1,ok,1,,,0.00263283743420684,0.07256496998148403,5.2778296774158113e-05,37.26388609,38.719144,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,150.0,1,9.368098357700144e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,ats_ic,async,3,3,8,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t8/Janna__Hook_1498_k3_t8,1,1,ok,1,,,0.03076734914108945,0.24806188397691997,0.00018042154133366645,18.53716416,19.12534577,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,150.0,1,9.526424671474683e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,ats_ic,async,3,3,16,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t16/Janna__Hook_1498_k3_t16,1,1,ok,1,,,0.8173644096670515,1.2785651408254892,0.00092993203834852,9.147710084,9.367380251,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,151.0,1,9.157623637541411e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,ats_ic,async,3,3,32,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t32/Janna__Hook_1498_k3_t32,1,1,ok,1,,,1.6011199435316987,1.7894803399488348,0.00130153329461088,4.654066856,4.774272848,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,154.0,1,9.796914902348072e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,ats_ic,async,3,3,64,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t64/Janna__Hook_1498_k3_t64,1,1,ok,1,,,1.7117456379629912,1.8502678930160308,0.001345745584876748,2.397030545,2.37988454,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,166.0,1,9.834048446366992e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,ats_ic,async,3,3,128,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t128/Janna__Hook_1498_k3_t128,1,1,ok,1,,,1.8262604577169304,1.9111569572993896,0.0013900317067599087,12.39177685,1.290452496,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,167.0,1,9.031952640202112e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,par_ic,async,1,1,2,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t2/Janna__Hook_1498_k3_t2,1,1,ok,1,,,256.9001705792911,22.667164382837612,0.016486389081829776,32.27175252,78.70803963,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,231.0,1,9.438782399315736e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,par_ic,async,1,1,4,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t4/Janna__Hook_1498_k3_t4,1,1,ok,1,,,379.2324716400264,27.540242251658803,0.020030699098492623,16.11022575,38.60150839,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,272.0,1,9.91986887541916e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,par_ic,async,1,1,8,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t8/Janna__Hook_1498_k3_t8,1,1,ok,1,,,464.01756365771695,30.463668973310387,0.0221569796323672,7.903261161,18.99224862,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,340.0,1,9.893646273758432e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,par_ic,async,1,1,16,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t16/Janna__Hook_1498_k3_t16,1,1,ok,1,,,530.8571404887792,32.583957417378855,0.023699117840050864,3.909880075,9.410043734,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,358.0,1,9.666530676725711e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,par_ic,async,1,1,32,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t32/Janna__Hook_1498_k3_t32,1,1,ok,1,,,584.1217674427929,34.17957774586436,0.024859651955302008,2.039870577,4.684570264,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,376.0,1,9.537830300758734e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,par_ic,async,1,1,64,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t64/Janna__Hook_1498_k3_t64,1,1,ok,1,,,631.6473852512064,35.542858220779216,0.02585119955064769,1.088693117,2.375995937,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,371.0,1,9.842472936035819e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,par_ic,async,1,1,128,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t128/Janna__Hook_1498_k3_t128,1,1,ok,1,,,651.7502545675961,36.1040234480202,0.02625934889474884,4.375264109,1.306178216,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,396.0,1,9.328279936901688e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,par_ic,async,1,2,2,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t2/Janna__Hook_1498_k3_t2,1,1,ok,1,,,1.2562582099089084,1.5850919278760511,0.0011528765491822326,65.00507369,78.73971248,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,166.0,1,9.42421195557021e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,par_ic,async,1,2,4,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t4/Janna__Hook_1498_k3_t4,1,1,ok,1,,,4.18833454677408,2.894247586774179,0.002105057827649288,32.08231034,38.41467733,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,173.0,1,9.46762407931126e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,par_ic,async,1,2,8,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t8/Janna__Hook_1498_k3_t8,1,1,ok,1,,,7.770048474873602,3.942092965639852,0.002867181678776256,15.80097091,19.10240152,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,167.0,1,9.839038267772647e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,par_ic,async,1,2,16,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t16/Janna__Hook_1498_k3_t16,1,1,ok,1,,,11.564280966594715,4.809216353335482,0.0034978619575290887,7.855790001,9.342286287,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,174.0,1,9.749305487197279e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,par_ic,async,1,2,32,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t32/Janna__Hook_1498_k3_t32,1,1,ok,1,,,15.164486711243836,5.507174722349716,0.004005504335734992,4.083735217,4.735452481,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,182.0,1,9.746909907909057e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,par_ic,async,1,2,64,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t64/Janna__Hook_1498_k3_t64,1,1,ok,1,,,18.748471593278666,6.123474764099002,0.004453754593589016,2.166284789,2.43226722,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,189.0,1,9.852197474142835e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,par_ic,async,1,2,128,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t128/Janna__Hook_1498_k3_t128,1,1,ok,1,,,31.447431951923438,7.930628216216346,0.00576814197963259,10.81720071,1.263006147,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,207.0,1,9.99332723102094e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,par_ic,async,1,3,2,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t2/Janna__Hook_1498_k3_t2,1,1,ok,1,,,0.009531518979829545,0.13806896088425918,0.00010042096888772274,97.45859125,78.08042388,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,151.0,1,9.357197055273036e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,par_ic,async,1,3,4,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t4/Janna__Hook_1498_k3_t4,1,1,ok,1,,,0.08413338539243462,0.4102033285882372,0.0002983510228075852,48.0495774,38.471103,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,153.0,1,9.538731372086407e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,par_ic,async,1,3,8,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t8/Janna__Hook_1498_k3_t8,1,1,ok,1,,,0.25152290851063835,0.7092572290934205,0.000515860318496115,23.81704106,19.01344776,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,155.0,1,9.432351471218194e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,par_ic,async,1,3,16,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t16/Janna__Hook_1498_k3_t16,1,1,ok,1,,,0.4991027013067843,0.9991022983726784,0.0007266718035535808,11.80496067,9.372359217,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,157.0,1,9.67269940758501e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,par_ic,async,1,3,32,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t32/Janna__Hook_1498_k3_t32,1,1,ok,1,,,0.7819964141483683,1.2505969887604629,0.0009095901098630624,6.117888339,4.704238674,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,158.0,1,9.381576496282599e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,par_ic,async,1,3,64,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t64/Janna__Hook_1498_k3_t64,1,1,ok,1,,,1.0977816998925414,1.4817433650214475,0.0010777085842135143,3.256043037,2.472416113,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,161.0,1,9.390372645739415e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,par_ic,async,1,3,128,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t128/Janna__Hook_1498_k3_t128,1,1,ok,1,,,2.564701642215916,2.2648185985707183,0.0016472585624371968,17.1408089,1.231529705,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,167.0,1,9.997148921920878e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,par_ic,async,2,1,2,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t2/Janna__Hook_1498_k3_t2,1,1,ok,1,,,256.14185000539726,22.633685073597597,0.016462038752472312,32.0714734,77.88787863,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,228.0,1,9.783225274513485e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,par_ic,async,2,1,4,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t4/Janna__Hook_1498_k3_t4,1,1,ok,1,,,379.3719355514375,27.545305790694627,0.02003438193562504,15.81370704,38.3216417,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,297.0,1,9.620782127066503e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,par_ic,async,2,1,8,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t8/Janna__Hook_1498_k3_t8,1,1,ok,1,,,463.05839374766816,30.432166986518336,0.022134067458513748,7.887292167,18.96571609,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,341.0,1,9.938303402216862e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,par_ic,async,2,1,16,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t16/Janna__Hook_1498_k3_t16,1,1,ok,1,,,531.1174978728474,32.591946792815165,0.023704928710336148,3.904392329,9.409989357,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,342.0,1,9.948042567447246e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,par_ic,async,2,1,32,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t32/Janna__Hook_1498_k3_t32,1,1,ok,1,,,585.7031996111817,34.22581480728199,0.024893281313242727,2.006936263,4.769679594,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,378.0,1,9.677539132667875e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,par_ic,async,2,1,64,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t64/Janna__Hook_1498_k3_t64,1,1,ok,1,,,631.848740104778,35.548522897717646,0.025855319610239284,1.087789769,2.405985303,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,368.0,1,9.539151028235698e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,par_ic,async,2,1,128,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t128/Janna__Hook_1498_k3_t128,1,1,ok,1,,,613.8834620735346,35.03950519266888,0.02548509844833128,3.068046892,1.219750448,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,376.0,1,9.782644592593041e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,par_ic,async,2,2,2,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t2/Janna__Hook_1498_k3_t2,1,1,ok,1,,,1.2565704097283046,1.5852888757121235,0.0011530197942127745,64.51616557,78.88040021,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,166.0,1,9.662449608209447e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,par_ic,async,2,2,4,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t4/Janna__Hook_1498_k3_t4,1,1,ok,1,,,4.187391509342282,2.8939217367932684,0.0021048208289018095,31.85946231,38.95610158,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,161.0,1,9.281738118547452e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,par_ic,async,2,2,8,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t8/Janna__Hook_1498_k3_t8,1,1,ok,1,,,7.746507041976998,3.9361166247907335,0.002862834938316792,15.78579173,18.96403461,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,167.0,1,9.575783656541138e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,par_ic,async,2,2,16,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t16/Janna__Hook_1498_k3_t16,1,1,ok,1,,,11.56942784301166,4.8102864453193765,0.0034986402618860817,7.847531907,9.332804313,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,174.0,1,9.462903890384734e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,par_ic,async,2,2,32,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t32/Janna__Hook_1498_k3_t32,1,1,ok,1,,,15.23757134734543,5.5204295751952905,0.004015144917924443,4.002145349,4.70541483,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,178.0,1,9.876804791006664e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,par_ic,async,2,2,64,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t64/Janna__Hook_1498_k3_t64,1,1,ok,1,,,18.820901508338267,6.135291599971148,0.004462349270479957,2.201253859,2.555791066,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,189.0,1,9.988532658734834e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,par_ic,async,2,2,128,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t128/Janna__Hook_1498_k3_t128,1,1,ok,1,,,22.892521852578408,6.76646463858024,0.004921417026672205,4.531668186,1.227472009,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,193.0,1,9.961941803527e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,par_ic,async,2,3,2,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t2/Janna__Hook_1498_k3_t2,1,1,ok,1,,,0.009529237180175731,0.13805243337352466,0.000100408948020537,97.16236253,77.23980988,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,151.0,1,9.339704346918718e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,par_ic,async,2,3,4,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t4/Janna__Hook_1498_k3_t4,1,1,ok,1,,,0.08393969590241501,0.4097308772899963,0.0002980073972974216,47.99888889,38.7367014,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,153.0,1,9.695272953670303e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,par_ic,async,2,3,8,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t8/Janna__Hook_1498_k3_t8,1,1,ok,1,,,0.25074608237597446,0.7081611149674549,0.0005150630875918192,23.74858672,18.85971732,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,154.0,1,9.628953549184674e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,par_ic,async,2,3,16,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t16/Janna__Hook_1498_k3_t16,1,1,ok,1,,,0.4990322423747573,0.9990317736436188,0.0007266205091744722,11.8254834,9.374934044,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,168.0,1,9.694696610675538e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,par_ic,async,2,3,32,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t32/Janna__Hook_1498_k3_t32,1,1,ok,1,,,0.7848559574994771,1.2528814449096748,0.0009112516513016024,5.994404638,4.75147088,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,158.0,1,9.551371651102654e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,par_ic,async,2,3,64,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t64/Janna__Hook_1498_k3_t64,1,1,ok,1,,,1.0965103701047518,1.4808851205307938,0.0010770843617761033,3.351502818,2.432912576,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,163.0,1,9.911317518898239e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,par_ic,async,2,3,128,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t128/Janna__Hook_1498_k3_t128,1,1,ok,1,,,1.53959617877141,1.7547627638922647,0.0012762823431826556,8.491202689,1.229364376,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,162.0,1,9.508980514447121e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,par_ic,async,3,1,2,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t2/Janna__Hook_1498_k3_t2,1,1,ok,1,,,256.1681565931524,22.63484731970385,0.016462884082800933,31.78254366,77.26920089,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,229.0,1,9.765510998699471e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,par_ic,async,3,1,4,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t4/Janna__Hook_1498_k3_t4,1,1,ok,1,,,379.53641310898655,27.551276308330493,0.02003872444071753,15.86239895,38.51139388,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,294.0,1,9.939516457069101e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,par_ic,async,3,1,8,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t8/Janna__Hook_1498_k3_t8,1,1,ok,1,,,463.9854873472417,30.462616018564187,0.022156213792346887,7.841951669,18.97920948,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,342.0,1,8.966054785630243e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,par_ic,async,3,1,16,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t16/Janna__Hook_1498_k3_t16,1,1,ok,1,,,530.9626753769562,32.587196116786615,0.02370147342620419,3.909574908,9.393988111,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,359.0,1,9.459116713439728e-09,0,0,0,0,converged
Janna/Hook_1498,Hook_1498,3,par_ic,async,3,1,32,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t32/Janna__Hook_1498_k3_t32,1,1,ok,1,,,585.8572112523198,34.23031437928433,0.024896553963208088,2.014251568,4.734967197,1498023.0,60917445.0,208395621.0,208395621.0,415293219.0,converged,378.0,1,9.558333223432055e-09,0,0,0,0,converged
